mint,event_key,event_type,observed_at_us,quote_mint,quote_amount_raw,sol_amount_lamports,virtual_quote_reserve_raw,virtual_sol_reserve_lamports,virtual_token_reserve_raw,price_proxy_raw_ratio
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3Qe5bs8WmR73dgosB8JQcFE8n5KfEJFh3GvUouEs8tohtWSwzjAfVtTU6TyohU51Jzbj5u96sLYP2UKs8RwjLCtP:0:bddb7fd34ee661ee,SELL,1787074362549194,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5574691,0,252447402,0,1277566292437873,1.97600236867768104421778041724133704316713768219651487304861E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3DXZg33EyrbXqBvjhtJxn6XiCmeQkqKpSPsvoBFa6iuQKro51wmbbwfmXiyPWW3MRHAjzt72ESzjcQyHj2kiioVU:0:bddb7fd34ee661ee,BUY,1787074369235605,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5054413,0,341973567,0,1252489390836773,2.73035100737684971247880298254660232442011499449748401917349E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,i1gaS9DAfEkPYY2gEiGtEWK1i1ZSsPmY3JcNeCEYVrKht4R2UDUx5LzsZnvhMQDjMWTbiPDPEkEiJ9sEgb5Qago:0:bddb7fd34ee661ee,BUY,1787074371577498,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6378559,0,452891498,0,1229555477477145,3.68337587279316850147795617957488924161552042991661002089736E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4fZbP6YWPEZ8F6v4HhH2McbihsBsDbX8GuZoZyWaYvjfbKhqkNm28s2SCT29KbTQ4n1oUrtmyjvfy9zbn7ZZLQDM:0:bddb7fd34ee661ee,SELL,1787074381860831,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4474964,0,374417668,0,1241825805001550,3.01505788083967755870937027257538787904114148182601683873301E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3QDcySFjDrxtK5ETPKah1QKpXs54HYRZphAYj6BHpY3oYFwj3Reaiq1q6YE5cADywXYu2hWDYWg9kn7UBj67ezvy:0:bddb7fd34ee661ee,SELL,1787074386907858,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3356341,0,371061327,0,1253058427694596,2.96124521250526725867882566276434483445402592976422431840003E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,dFzrKVnmCo5SrikGdXEMkPettMLyYD2hJTBAn1a511wUxjUY8rMsryfYx2GqJB2MVSZ2PxzYpxpprU1jw1UNu6e:0:bddb7fd34ee661ee,SELL,1787074386987860,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5866681,0,245905351,0,1273188228126648,1.93141395410026543658956103934916783843253268879438351202660E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,rb3BYrqKpzY1kUqLqNKeiRGQd4xSf8Xpjn9j6HcAZvNRNmbWwAs4Gt8iLBzWbnUwWV7Gz9mcmpbfD7rPV8A5M8C:0:bddb7fd34ee661ee,SELL,1787074394670740,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2877675,0,183779396,0,1288263972926340,1.42656629279586387465276367936350151477993363211026464941843E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,eQCnqzEwF1ta3A9zteb4yHqZkENDzyW9j9sAR4La8EdPnvPydf4AeRQLmdi7GQbYQeTmxkYHN5HKDXnQiZyzc9h:0:bddb7fd34ee661ee,SELL,1787074397157740,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,934563,0,163494670,0,1294848600549799,1.26265472218589393107187798063079541355427137382955439959535E-7
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4ZAU7namuERTFucJnZBwgJv31qAVgNNuNjjFVuNVPc99cWP6Get5yHqdtmuE99Q8ZXmQBWk3VUYwqpqC9XwtCwZD:0:bddb7fd34ee661ee,SELL,1787074401619741,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2583097,0,106557633,0,1315634680685682,8.09933293522365433108678333939308458049940655157707298875819E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,A5QQvcvRyszVJcqNyF7Nfjp5u6BR1DEjw4ZDDKk5JTfG8mQShjDLKW5fyzgKJXzhnZR6WwMvYsL9Q8QGT6JdB96:0:bddb7fd34ee661ee,SELL,1787074403643743,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,358843,0,98617160,0,1320080189111921,7.47054313922734684818039952677814294852921504078239123049258E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3eTekBPPmA4AFFHP2AeXG1saqEnd1umy4XouWB2atvTrKVYvh74XotRfFfJJiNmYkUtAcQeW7Vyp4P1ZDgsWczfZ:0:bddb7fd34ee661ee,BUY,1787074406089742,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,296435,0,105158815,0,1316124029487358,7.99003837358400731571693336405669924104094840691094582720721E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,46WzUonEYfGZeQ3pQTuh6qpLeCCxj8F2jwh8UMxa1KoDGP7SAQDgAKKmqwxpxGHKrLmzAeKaAkQwt1XYiTENR2jv:0:bddb7fd34ee661ee,SELL,1787074411225300,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1518805,0,71177513,0,1335411340362925,5.33000663156388004256402288417923124328063029705317408001191E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3zc32WEr2t9dkFDF2TNajmPZhEv2eFeqQN8PeT8Jyw5hiBLtg5hjedAHNxznNwCabgHLGvtYeFDyKkuPFbcGk5GC:0:bddb7fd34ee661ee,BUY,1787074413683750,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,682068,0,86308597,0,1322736045998230,6.52500529195644923051168057087786180630814518182198643808020E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4sj2zcUq114qdUkr8sEWik2BzBvUEKKPZxRGyEyfKtxicYduHscoejJjmwSLhwhcHoR8DDJozYC3uKPN5GMnD2Xh:0:bddb7fd34ee661ee,BUY,1787074420665123,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2248287,0,88556884,0,1289154351133614,6.86937789273470399375019854436271531592070789650429573356532E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2mmTViFR7gbLedanCyRxcsAscFD6eE7ERW5tWEoKwoqSMvmTcQUd62DwZ7CAfc6KFBPwJQecGAzw1LgjbxQCV3Gk:0:bddb7fd34ee661ee,BUY,1787074423126391,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,482536,0,95219784,0,1282167969326785,7.42646722410294583499419711779699068029105506420671437849904E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2wwPz1hG2ijTxEGXDoub77coCqM2dtbnDCfq5xqNxei6LGcgkejKBqTmv5uy7jHHw62E4c18LiFkq426BCE58Uqe:0:bddb7fd34ee661ee,SELL,1787074430254496,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1212902,0,78277276,0,1298710858102132,6.02730588657665569097147950461633920922721972336293933966131E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4h3r9mRsQTLUGwRzQ8skw6AbhugsYXLh1ntCv6KWAR5AbjuQEEGkDGpH1BbY8EVXd4BdTrjheKGhWYtR2qZbce4M:0:bddb7fd34ee661ee,BUY,1787074430364496,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,75913,0,78353189,0,1297452610145964,6.03900199416032860955467328770872152951535098508593798182187E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2rTSbxx5vX8FCoHevncEDGjkJkSREWe6Ad2ccbvqxWWjvFQS1iZFUnWGmNSpBw8J9FKtzhN9RL8XCYtHwqBTohQf:0:bddb7fd34ee661ee,BUY,1787074436096380,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,908966,0,90747654,0,1282573626484292,7.07543427730941333341690716937669135660850037588825028276414E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,quSgpSH1VS4z4Rdr2p6SFUMEQeSAhT4sdsU3FXc4bxsb9ub5EKyznJ9BHuFZrsVf8esGnzaszGspzkbpQRWXugV:0:bddb7fd34ee661ee,SELL,1787074441973510,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2451168,0,56489353,0,1318178721222274,4.28540926131932677575782833490695110734297185606476519177938E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,PmA3rf6rLE2nEU8ngyx48u1mZZ3tWzmAev4BfqyaodAxvXZwiZmQSPuLYxsFzT1DokRBftKM2boGBgHkvbHejFo:0:bddb7fd34ee661ee,SELL,1787074445112139,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,711719,0,55777634,0,1334998611958212,4.17810426920098896792064299688685206629556239130109220009263E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,5J4xFDKeqrbnyUmofS27puuPybMkmWe2XnL2Ecp7XvsAu52uz1qX4YQbEqYqEwsQ1dSGnmoKwSy8M6BgoWuPDiw:0:bddb7fd34ee661ee,SELL,1787074447357543,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1453509,0,30120891,0,1370718172433174,2.19745324792273957449534360412459318415378348981818925690984E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2r3wiQUPQhGp4KCjV9brAxdbTKgb79DaTve7Lkx2RaDgTm3juCyPjJVpLz2sLYRDksRwhTVjveMf9K9L7EfZBdZd:0:bddb7fd34ee661ee,SELL,1787074450195574,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,487353,0,21373018,0,1393261042837337,1.53402825047590858198362955137273807613017691594034110065733E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4VXX3kaLbX7rcy7Lt3naJXdHL9YBHy9R95N6nLc8XVRovJA4xU8kHfcKVjdroNbcnYLyG9RSNH4zKWHArYYXa5Si:0:bddb7fd34ee661ee,SELL,1787074453380919,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,83743,0,19863028,0,1398741607969401,1.42006414099855142269451576576181287653276537992929004787313E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2pAJL2txxhXEh3x2vxDbuXikqsBEbGLaTVP66FpaUWbgFoK6rMAGwwNVRNRLqhJUZMNMSFm1qYJY3u7BSptEMkz5:0:bddb7fd34ee661ee,SELL,1787074456055274,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,157692,0,19705336,0,1409935112692133,1.39760587722186668359302321331558559291928875434374877571657E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,rsw4ktX98homVWX6N37z19NYrNyQRnM6Wu5S2sUkYUmjtyQgpMf7eXnWHhQ6kayUREh1mCjMQgPUd8GdANLzFW4:0:bddb7fd34ee661ee,BUY,1787074461377399,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,86383,0,19791719,0,1403781305393248,1.40988620691565989255201726637448296409159496773388676958380E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,wAfGRd67jukig7D1NXt7qvfKnj3Ct7bp3bKJ33heyjUZp9iQAgDbCueJByJiRgGUm5bvG7F3R1Jwe9aFQcpiqwH:0:bddb7fd34ee661ee,BUY,1787074464444441,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,530997,0,20322716,0,1367103024069193,1.48655336446475515443859496327098337155487913511630360346851E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,23nAjkHMocnpEp1RKGNFwZ3YUJDzvd84hrwbsov4KoSkMMxGWgU1VcG2p6hX9ANu3LxWy9hvdkFuThAmvfaedLSi:0:bddb7fd34ee661ee,BUY,1787074466967825,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,189641,0,20512357,0,1354463938754738,1.51442621786288191689205698720398319943431386360420385235173E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,5Qvq8vh7prdBwaQuvDpFHZECfLm9C6iEaksYRBbs13cRHtQoxa4fLSRtovsUnoixBZXhPLQ5woSkprB16BqSWwiL:0:bddb7fd34ee661ee,SELL,1787074475239096,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,464631,0,14654403,0,1385855395331057,1.05742655758823346509720965061099543123521605623331507691072E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4EQLMo3c2pYaaK9HfeWZTRtbywdxkeH1gWsQajTXCkzzbEL9JJdFPgrK9KHcsU46J4t5eqSoG7nupaktBNNM6zf8:0:bddb7fd34ee661ee,SELL,1787074481520340,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,202516,0,12400927,0,1405275647960800,8.82455126721581274400256301855797935973873276063612419776091E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,5CoszKyWQ8FMqiLqBpkYGJRj7GtyZ82wcWWDiCvxUa12tGinm9UxDx3YUzssGzNPcCogCJqVhi1XG8mzP1VdPhFD:0:bddb7fd34ee661ee,BUY,1787074485821671,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70047,0,13177203,0,1397382491956088,9.42991849107415794127471322541606253869858141760611961868628E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2jY4FCSL3A3qaTppz69sw9jgZX7HqCbu7uFRwEvYiXrpLxgiSZEn1stQsqMdVRsZR61kFtPYAg9Mq26Lvm7485JW:0:bddb7fd34ee661ee,SELL,1787074492159657,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,59105,0,12519785,0,1403678655917183,8.91926720351774512698277368276898011626236384568100192485064E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,22HMykVH9AyxfYnExYke7VmMcwGdqUq5j4oQK4FsGX5SiUmRwXbqC2noE9svq6qUsKhHQafFX6y83yLKADJSt4kq:0:bddb7fd34ee661ee,BUY,1787074494851472,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,189415,0,12709200,0,1382758660177728,9.19119175747304151494363541186001146832155358315249815522650E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4kcc9U9eoc2BK363jjdbuogShnTW7eG8hnsdyU9E6kw1Dyh8VK6q4Zg17HY5LL2CSypzi2bGdA9kmY6MPE9NYtwy:0:bddb7fd34ee661ee,BUY,1787074497898389,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,164310,0,14242309,0,1365109932250861,1.04330857636619595499668499703918102103278376109763358816972E-8
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,5KDxYSqiaUxH48p1yuEvjMEjcho2uXZqUCdoR4Kd2DoByhnHsBak7e7mUS72cHKY5eFLJicYYCsRqU4hp5Eo6Dh6:0:bddb7fd34ee661ee,SELL,1787074505516202,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,69383,0,13592825,0,1371792870849583,9.90880277106386302718664083577988863494793851338141563163678E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,46y4RyS1xLWbfWE7ZjUSKjBji9Ax7tpUBVif9HKjsqPgvooopkG9WPVSo4Ny6bFBjYkWN2s4RzEA1jwwsg6FMZp8:0:bddb7fd34ee661ee,SELL,1787074511114911,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,235516,0,11352518,0,1395980419835043,8.13229028050513646015270457379152186703229553364369277782797E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4RAX1Arjjxt7utcL7UESaggFKNkRQ1Sdby9Q4Saj8RePW6rgaV3biT29sCrVudThCHBDiiwVDzaHohrBEuaGi7Mj:0:bddb7fd34ee661ee,BUY,1787074516807330,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,58553,0,11907774,0,1388817302409641,8.57403920540134659545031141849436649675073619863682521493688E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2B5uuxbcERBqn1sUmkzVRTKg3S6yaRGpffBP6YL7yQkVFccFCKwoJQsSDWHLgPv6jV25euFCZecsJ7spD82w3hFo:0:bddb7fd34ee661ee,SELL,1787074522647516,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,132123,0,10642841,0,1404399974895964,7.57821218331224114604749428300879677474154268712302642628396E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,38dh2c9jJ2L3SXuSzZxFyme55RsSBHderv3JCSPuCEKjiHDWcxacjHj68vrRBiKq7xkcRiw5GsCnzsxD4yibyCVf:0:bddb7fd34ee661ee,BUY,1787074531328488,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,236851,0,12868348,0,1373826173867950,9.36679490082046236123999050756310655828552311525664914822742E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3FWZS7eXMqhhnfBrBePHqSRftUVFmmHdtkmrcdLbD8cneaQZefaaDCM8CTLrv1VbyHXDZQGLdXJH7pJ5SWP1Zt6x:0:bddb7fd34ee661ee,SELL,1787074539705220,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,509416,0,12358932,0,1430453272766171,8.63987117600887368322654669788376945313855346567334871505791E-9
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,2q6HhJE1TUTu5QxZ4jPqvmVjhhiKV6kjS7yXjbEhLGytybwU5gHH48owX5GmhNw7N9UAxzRXKV7MtSWXUprXf8wc:0:bddb7fd34ee661ee,SELL,1787074550144233,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,75186,0,12283746,0,1439208867270898,8.53506831381123436611314612800303219658820694578770123349998E-9
2NHvuf6gN9nQy57VkJgk9ppxj8tKx4AHXCTcNPDwpump,V26yQiDAiFM2XuWgZ3q3yG6Fj5DjwHGj12hRKy9PDTMeBWNLPkKK6jDu6ibsB7xum7yfLLCsjagxRfjWhLhgfyF:0:bddb7fd34ee661ee,BUY,1787069567046205,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,80713707,0,3940532772,0,1013677041284541,0.00000388736511878232945174947214323832500305274622995665592369069
2NHvuf6gN9nQy57VkJgk9ppxj8tKx4AHXCTcNPDwpump,5f42nPvWFUg49xaedyZ8JRuLPw6TcMVahtEF6p76tfPj2DkoBWtqupcvTMMAB4fKppLUxyiLUXnD1kDCsxQTsWZc:0:bddb7fd34ee661ee,BUY,1787069567050206,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3789232,0,3944322004,0,1012703222091813,0.00000389484492391829538683968909664245901349562992759385703767202
2NHvuf6gN9nQy57VkJgk9ppxj8tKx4AHXCTcNPDwpump,3xrYeQjNfFmDb5ewjeVzhEngWzHDXZFjPVLYQCMJyiaAibNGXtzdkwefLbTRgaT8X7EjDLLyY1Yj6yykVNXZXJcE:0:bddb7fd34ee661ee,BUY,1787069569916244,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6027246,0,4047343547,0,1011158089988737,0.00000400268126920201192192906478182525054676435194906882156874437
2NHvuf6gN9nQy57VkJgk9ppxj8tKx4AHXCTcNPDwpump,1VrWWEJNCbHGpULVQv9zPYEdYh9DfZgXbRYXx9QvTGDjXwMNnPrgm6kNAoEpYSBpi6D72H1JLeC6AB8MtV1sZLb:0:bddb7fd34ee661ee,BUY,1787069600602928,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7578358,0,4054921905,0,1009268308342927,0.00000401768476378456482456957376135586512317150578843516508643735
2NHvuf6gN9nQy57VkJgk9ppxj8tKx4AHXCTcNPDwpump,4dGGLeGUtH6Tdaeu3qoi9zhnGqBury8sZaeqJ7JYycyZf33rPcbQhKFZYtY2vUVpccFbyKeVT3HnVRrqazRSavKA:0:bddb7fd34ee661ee,BUY,1787069606153763,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,29949145,0,4546765097,0,1001868632186573,0.00000453828471211510952506450733011884503625994024039857769449370
2PmSh2PePhFx7hrYm3qdisAkUf6nR8chXkvc9hXHpump,2K9pdznke6C7LKvpZcGq2V96iPXGsroToM5Ss48Wo4iXpCU1XPUDFTH62LNETYfoeQktup3aVvP9ipokAxut9Hon:0:bddb7fd34ee661ee,SELL,1787069961567561,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6825994,0,3449001153,0,1029318182270179,0.00000335076287624995459067647511801712313393221658722951389066099
2RWuyLjvyqfSUvH6H86keTYrw46fDgDnKnv3MsdYpump,5CcHkT2vpmHn8q4MVQidkVya3nRC5NYc2fukZvmjroBw2nuFwE8WzGJJ9NiusvWkJrHQVDPt4YkrAPzC5fVhe8Wr:0:bddb7fd34ee661ee,SELL,1787063193828702,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,404880,0,924277828,0,1066486274278004,8.66657030936214260898784610717919359815385252950647574990457E-7
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,43wGsYq3h3KQhDwzHVDxTjmZpeDXGhFVFMppd2EoGbREBDn75otygSbyCEkPiER6iDTudZja1aqrEYpsdDCTyJZe:0:bddb7fd34ee661ee,BUY,1787068909192444,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,52349429,0,16324412931,0,822833080766741,0.0000198392764128885209183683312568441552250136267961149869870570
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,32X1GagxKC41FxjSV7PWHpmq7zPXVx9oSY39vUfV4oDoirNUPf5tAaZV8jjrt2TqK6P9r4noq62TYeNWE91AAikF:0:bddb7fd34ee661ee,BUY,1787068909193447,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,39336,0,16324452267,0,822831098088321,0.0000198393720229175961742319746260922891966935636235017794225477
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,3LaqRXD9249QmoHEHZEFJKiPfGmDojdWsMf6wkZxiDhKsHBDgWAJ6Rcrk9GUboCnmLAVmtw8E1LUAMJyrnxaFmx1:0:bddb7fd34ee661ee,BUY,1787068913956956,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12447570,0,20187799055,0,822204158595895,0.0000245532679979086536879155782749514464068762442860018720693370
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,46RxmQRtmysTQA35zX4ST9v1C2iLpqf9UZxumJt1dDMLJEnGojBXqCZ8twGRcfSWbQDGhDrGL2wV3wyhmgeoFKCB:0:bddb7fd34ee661ee,SELL,1787068916556468,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12921880,0,16174691179,0,822730775149911,0.0000196597619385913762956342895865845883956212988009644047598057
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,287KrXJUZNdtKU8ZGxTnJxxYmnMForWADd4WdA54uh9EBhuprtA6S9BSXEJdsFjSZjrwxFvLWCzPgg7uXBJUbZ79:0:bddb7fd34ee661ee,SELL,1787068921130035,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6899430,0,14031040936,0,823081866647327,0.0000170469566935703145043183456830807134366004985137477310168211
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,21oGHKikyPXpz84ywPUNPf8MYRFKtf4WuMw73fhjCjDL34A6cTB7wioqZXxsyo1d549PXC5wVEPJM4aPjqbyCUN5:0:bddb7fd34ee661ee,SELL,1787069046098560,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,20775113,0,18322336328,0,808468584060872,0.0000226630158415907684790021311961655423704466556053910576938245
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,48cDyra6KBwDyHYECNsLsocavdkAW3qqvUNs3ctyXfxLx1cicyAUbAEs5anR56XLXnBPxW4pYvKQMfXdv7pjMDKW:0:bddb7fd34ee661ee,SELL,1787069054091310,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,32077860,0,14051999055,0,809886494196432,0.0000173505783288093592998172901177165328399669621125693320900148
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,5Tg91wcxqqiyfYMn248ciyBpgJz3CxBaREtNUPPqpZoUhoZpoWsK1mZusC6aoCPPXEQdpkdhnycnTtbaZ1mCbU4N:0:bddb7fd34ee661ee,SELL,1787069058979284,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,28047754,0,10310706058,0,811506258660890,0.0000127056396028469935014037198772375894239036780485755640524917
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,3GLjXmZPRnya5nA4yHthVvSPbETGfdducZ9rqPjGUWsbZTHPTdtcbdn9WCfncwqTCCCs5d85MJRuFssdzRH96FUm:0:bddb7fd34ee661ee,SELL,1787069064240042,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,13273481,0,8537863633,0,812552297431984,0.0000105074635318653758893388094893538449027988762962162055423435
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,4j5ctYraeFaBPiXsq35zRoNxg3MCfzDR7Dt8Lzbg6RmH9rGYozuX3FDx5Utt786mif4T124WNpLPLs1qsDR4JU2e:0:bddb7fd34ee661ee,BUY,1787069072205669,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,31802067,0,12769830182,0,809536912292289,0.0000157742407888985338003384785177440635993224548538160283335332
