mint,event_key,signature,event_type,observed_at_utc,observed_at_us,source_decoded_file,diagnosis,sol_amount_lamports,quote_amount_raw,virtual_sol_reserves,virtual_token_reserves,virtual_quote_reserves,real_sol_reserves,real_token_reserves,real_quote_reserves,quote_mint,ix_name,full_current_tail_decoded
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,4Qq22NHsbHpY4oBW3R3pbeme4xNPHLnneMzh73zHWiU6dEUfrnXeQRgcmYLEuKzvY1KuxuCXDjZeQ6tYcqKQjxRM:0:bddb7fd34ee661ee,4Qq22NHsbHpY4oBW3R3pbeme4xNPHLnneMzh73zHWiU6dEUfrnXeQRgcmYLEuKzvY1KuxuCXDjZeQ6tYcqKQjxRM,BUY,2026-08-18T17:35:44.533554+00:00,1787074544533554,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,92847864,0,988799848268782,1865105374,0,708899848268782,290265923,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,4UfqDoTH8UHGJdB8si9Lqmf6XY91BAVyyWWZHdckpLxdJrRPpHQ9c3ZpNMNDNGPNsuCFmqfrarEt5srS7NpTVv9Z:0:bddb7fd34ee661ee,4UfqDoTH8UHGJdB8si9Lqmf6XY91BAVyyWWZHdckpLxdJrRPpHQ9c3ZpNMNDNGPNsuCFmqfrarEt5srS7NpTVv9Z,BUY,2026-08-18T17:36:01.916492+00:00,1787074561916492,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,48184143,0,963897985344207,2128468563,0,683997985344207,338450066,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,3xLojEVGYhhFwuq8pjYL2GAduZdvUfQsQPBjEgqFJwBLz3wvxJ2GvRthtKctxzZWSnSFxE4KNwDsNJMp1HSC3se1:0:bddb7fd34ee661ee,3xLojEVGYhhFwuq8pjYL2GAduZdvUfQsQPBjEgqFJwBLz3wvxJ2GvRthtKctxzZWSnSFxE4KNwDsNJMp1HSC3se1,BUY,2026-08-18T17:36:10.934467+00:00,1787074570934467,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,87320117,0,925912555769614,2588872491,0,646012555769614,425770183,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,2PM5yNQH9pwkzTh6j3WMLhPgcJ2v1irYJtzKtf2kM5ZhmXnwcjZdXHJr9i9WqpubAErjG6y5Phq9DX2qkr3k4gdv:0:bddb7fd34ee661ee,2PM5yNQH9pwkzTh6j3WMLhPgcJ2v1irYJtzKtf2kM5ZhmXnwcjZdXHJr9i9WqpubAErjG6y5Phq9DX2qkr3k4gdv,BUY,2026-08-18T17:36:13.590463+00:00,1787074573590463,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,26545491,0,916514898237009,2615417982,0,636614898237009,452315674,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy_exact_quote_in,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,2VErnBmL15keTcwyExrnQHRx1pXYtCMH4CGxdUsaPLBDu5oDDsQYwgBDtZHXFu3fYoxT6mudKc43woVsS97rkFv7:0:bddb7fd34ee661ee,2VErnBmL15keTcwyExrnQHRx1pXYtCMH4CGxdUsaPLBDu5oDDsQYwgBDtZHXFu3fYoxT6mudKc43woVsS97rkFv7,SELL,2026-08-18T17:36:18.911470+00:00,1787074578911470,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,111043496,0,957152997675574,2045698149,0,677252997675574,341272178,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,551gs8oBSLUePmkKiqpBq56PcJfRs3n3TZgrRCrYR3PTTCm3TBrmAT9oYZtrBmG7ecV41qqF7FdJ9Y3K72wtgqqW:0:bddb7fd34ee661ee,551gs8oBSLUePmkKiqpBq56PcJfRs3n3TZgrRCrYR3PTTCm3TBrmAT9oYZtrBmG7ecV41qqF7FdJ9Y3K72wtgqqW,SELL,2026-08-18T17:36:27.287309+00:00,1787074587287309,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,54125766,0,983165931277070,1760225655,0,703265931277070,287146412,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,rVDhvryjXDRXwTWu4NffFCvu7CLCyri9BRbW7ydncFGYVfMBGbmVLGYGTkzA6w2fmuirHVU7MoF1U4K2MoydUNL:0:bddb7fd34ee661ee,rVDhvryjXDRXwTWu4NffFCvu7CLCyri9BRbW7ydncFGYVfMBGbmVLGYGTkzA6w2fmuirHVU7MoF1U4K2MoydUNL,BUY,2026-08-18T17:36:35.602359+00:00,1787074595602359,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,108799775,0,925933841015671,2308933180,0,646033841015671,395946187,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,4T1An6DNJCSANi2abMAhEskA1DBvjRx72hoo6smKDcYdizFKZ4xwLPMuuguT572ZA44cugvFZZLjJp9vAMVFNoFz:0:bddb7fd34ee661ee,4T1An6DNJCSANi2abMAhEskA1DBvjRx72hoo6smKDcYdizFKZ4xwLPMuuguT572ZA44cugvFZZLjJp9vAMVFNoFz,BUY,2026-08-18T17:36:52.579964+00:00,1787074612579964,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,31715289,0,913387634376091,2465881920,0,633487634376091,427661476,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,5F5eqkATjk7R9nUa4qDbKimfr3NgUW7uSG3D2PrsXTJUKTvBzuG8jLN4daHXtb6LUw3iK6r8xQW4DQ3MKCpxVGzC:0:bddb7fd34ee661ee,5F5eqkATjk7R9nUa4qDbKimfr3NgUW7uSG3D2PrsXTJUKTvBzuG8jLN4daHXtb6LUw3iK6r8xQW4DQ3MKCpxVGzC,BUY,2026-08-18T17:37:00.430854+00:00,1787074620430854,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,62737938,0,890725447098650,2769637522,0,610825447098650,490399414,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,rtgj7VaXexxanUt9DpJTgY1G7YPEZCphJB4TpM52BQv4frUuR19Pz2DhhD1gbsqg9Y9kqtHi7Rq8hoaYtyvK4QA:0:bddb7fd34ee661ee,rtgj7VaXexxanUt9DpJTgY1G7YPEZCphJB4TpM52BQv4frUuR19Pz2DhhD1gbsqg9Y9kqtHi7Rq8hoaYtyvK4QA,BUY,2026-08-18T17:37:13.832167+00:00,1787074633832167,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,46146584,0,876127759521009,2989392075,0,596227759521009,536545998,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,3VAqtcnzgvQTNCEpB9aTdRCRu7UKmnJqtrQErTLhoeiiuFiJxzSagi47qnegaSBBCwKCywSSW55gNoazCUtoekhY:0:bddb7fd34ee661ee,3VAqtcnzgvQTNCEpB9aTdRCRu7UKmnJqtrQErTLhoeiiuFiJxzSagi47qnegaSBBCwKCywSSW55gNoazCUtoekhY,BUY,2026-08-18T17:37:24.627524+00:00,1787074644627524,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,153505810,0,833335818354026,3690579521,0,553435818354026,690051808,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,5QKaMQ3xythUZLGXhJyePuLqmSXtFe7DcNMPZ7EmbWvepMsYhdQSURSiGNuVdMvd8ojCd6drGmqnkQBoTvsyHd7b:0:bddb7fd34ee661ee,5QKaMQ3xythUZLGXhJyePuLqmSXtFe7DcNMPZ7EmbWvepMsYhdQSURSiGNuVdMvd8ojCd6drGmqnkQBoTvsyHd7b,SELL,2026-08-18T17:37:30.110085+00:00,1787074650110085,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,209154702,0,883400408198372,2697590639,0,603500408198372,480897106,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,5R8uYDhuqLrRwxtg2VdNhiK91CFvZUz5kyWgq53X7japNqiPgDViszPewqNLio9vQqHG9au9wkbioKCVe5xWoJD5:0:bddb7fd34ee661ee,5R8uYDhuqLrRwxtg2VdNhiK91CFvZUz5kyWgq53X7japNqiPgDViszPewqNLio9vQqHG9au9wkbioKCVe5xWoJD5,SELL,2026-08-18T17:37:32.771346+00:00,1787074652771346,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,28395035,0,892798065730977,2669195604,0,612898065730977,452502071,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,5dcppjSqXQ1YdBUk7451zofUoXxcVUfMNdwNTnfFCRMLhwhBbgktdLVshDo5bfGxGpaaP3rcaFxwHQ1epAGTYaDE:0:bddb7fd34ee661ee,5dcppjSqXQ1YdBUk7451zofUoXxcVUfMNdwNTnfFCRMLhwhBbgktdLVshDo5bfGxGpaaP3rcaFxwHQ1epAGTYaDE,BUY,2026-08-18T17:37:34.524168+00:00,1787074654524168,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,6826151,0,890520665142855,2676021755,0,610620665142855,459328222,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy_exact_quote_in,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,2iAUEHbxg5zhPXKXXPhoA1bzoBLqs61zzkCMXVkDndKQYt2bMGDXdxqcSEowDqXXbheNUEuPWwtrNFor4JYL9CXf:0:bddb7fd34ee661ee,2iAUEHbxg5zhPXKXXPhoA1bzoBLqs61zzkCMXVkDndKQYt2bMGDXdxqcSEowDqXXbheNUEuPWwtrNFor4JYL9CXf,SELL,2026-08-18T17:37:37.962731+00:00,1787074657962731,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,63341360,0,912110290516977,2353328598,0,632210290516977,395986862,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,4CVE13mTHDZcuSx4dGma9eFKFWMAPq9N26cngAE4CHu73pyzXp7F22xvmjAEH4eZ7Wpy5ipn6z92pGZrHqvzzhbN:0:bddb7fd34ee661ee,4CVE13mTHDZcuSx4dGma9eFKFWMAPq9N26cngAE4CHu73pyzXp7F22xvmjAEH4eZ7Wpy5ipn6z92pGZrHqvzzhbN,BUY,2026-08-18T17:37:46.012344+00:00,1787074666012344,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,74207937,0,884227775877199,2723294956,0,604327775877199,470194799,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,qMKiXd2MzqJyYqeCGncaCj1PnwwE3gJntH5BtGj3Z6tEjR6tNUc86GD8TWvFAHcVQ1oF1FzpcZTznKaxMf4Sv6a:0:bddb7fd34ee661ee,qMKiXd2MzqJyYqeCGncaCj1PnwwE3gJntH5BtGj3Z6tEjR6tNUc86GD8TWvFAHcVQ1oF1FzpcZTznKaxMf4Sv6a,SELL,2026-08-18T17:37:54.019651+00:00,1787074674019651,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,135463120,0,930513725595880,2022676025,0,650613725595880,334731679,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,8M5ddgLdXSTJyAZasXsbuorWdYiSDoFmxgS2ou1uBundq6SPRznXjMAc26vQHA4QjwQRwVJR3a8a8WbT6fJxDHA:0:bddb7fd34ee661ee,8M5ddgLdXSTJyAZasXsbuorWdYiSDoFmxgS2ou1uBundq6SPRznXjMAc26vQHA4QjwQRwVJR3a8a8WbT6fJxDHA,SELL,2026-08-18T17:38:04.594971+00:00,1787074684594971,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,47063273,0,952680530505553,1772844604,0,672780530505553,287668406,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,39Gmy3iNuyBHEjxPfYu7F8MZ5iAxR1jV3i19ra1yS93QRbrRGHw3aNeNYLJ7enXkzLJKr2FX9bDYPJmVKzvugtrF:0:bddb7fd34ee661ee,39Gmy3iNuyBHEjxPfYu7F8MZ5iAxR1jV3i19ra1yS93QRbrRGHw3aNeNYLJ7enXkzLJKr2FX9bDYPJmVKzvugtrF,BUY,2026-08-18T17:38:12.653356+00:00,1787074692653356,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,80719754,0,911192821847855,2187479377,0,631292821847855,368388160,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,51Fg7k9HHiQb6voFctpXeiNQcBxrJ85zQKkXeA29iEZ4249WzC2DoN1d7vuPwL3mwbXp5maHKxpVFdELczhF19i1:0:bddb7fd34ee661ee,51Fg7k9HHiQb6voFctpXeiNQcBxrJ85zQKkXeA29iEZ4249WzC2DoN1d7vuPwL3mwbXp5maHKxpVFdELczhF19i1,SELL,2026-08-18T17:38:24.627614+00:00,1787074704627614,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,114568716,0,961553985284931,1576445531,0,681653985284931,253819444,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,21Md7AqkienZjZNNhotvK8xrGxLAjoRqD4hzL2xcUbFN3EZJKRqjN6Poquer7VsNwREwX11Axy9kamSx6Sbr7sTT:0:bddb7fd34ee661ee,21Md7AqkienZjZNNhotvK8xrGxLAjoRqD4hzL2xcUbFN3EZJKRqjN6Poquer7VsNwREwX11Axy9kamSx6Sbr7sTT,SELL,2026-08-18T17:38:40.981138+00:00,1787074720981138,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,47032741,0,991123844275418,1317466973,0,711223844275418,206786703,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3Qe5bs8WmR73dgosB8JQcFE8n5KfEJFh3GvUouEs8tohtWSwzjAfVtTU6TyohU51Jzbj5u96sLYP2UKs8RwjLCtP:0:bddb7fd34ee661ee,3Qe5bs8WmR73dgosB8JQcFE8n5KfEJFh3GvUouEs8tohtWSwzjAfVtTU6TyohU51Jzbj5u96sLYP2UKs8RwjLCtP,SELL,2026-08-18T17:32:42.549194+00:00,1787074362549194,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,5574691,0,1277566292437873,252447402,0,997666292437873,13290595,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3DXZg33EyrbXqBvjhtJxn6XiCmeQkqKpSPsvoBFa6iuQKro51wmbbwfmXiyPWW3MRHAjzt72ESzjcQyHj2kiioVU:0:bddb7fd34ee661ee,3DXZg33EyrbXqBvjhtJxn6XiCmeQkqKpSPsvoBFa6iuQKro51wmbbwfmXiyPWW3MRHAjzt72ESzjcQyHj2kiioVU,BUY,2026-08-18T17:32:49.235605+00:00,1787074369235605,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,5054413,0,1252489390836773,341973567,0,972589390836773,18345008,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,i1gaS9DAfEkPYY2gEiGtEWK1i1ZSsPmY3JcNeCEYVrKht4R2UDUx5LzsZnvhMQDjMWTbiPDPEkEiJ9sEgb5Qago:0:bddb7fd34ee661ee,i1gaS9DAfEkPYY2gEiGtEWK1i1ZSsPmY3JcNeCEYVrKht4R2UDUx5LzsZnvhMQDjMWTbiPDPEkEiJ9sEgb5Qago,BUY,2026-08-18T17:32:51.577498+00:00,1787074371577498,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,6378559,0,1229555477477145,452891498,0,949655477477145,24723567,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4fZbP6YWPEZ8F6v4HhH2McbihsBsDbX8GuZoZyWaYvjfbKhqkNm28s2SCT29KbTQ4n1oUrtmyjvfy9zbn7ZZLQDM:0:bddb7fd34ee661ee,4fZbP6YWPEZ8F6v4HhH2McbihsBsDbX8GuZoZyWaYvjfbKhqkNm28s2SCT29KbTQ4n1oUrtmyjvfy9zbn7ZZLQDM,SELL,2026-08-18T17:33:01.860831+00:00,1787074381860831,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,4474964,0,1241825805001550,374417668,0,961925805001550,20248603,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3QDcySFjDrxtK5ETPKah1QKpXs54HYRZphAYj6BHpY3oYFwj3Reaiq1q6YE5cADywXYu2hWDYWg9kn7UBj67ezvy:0:bddb7fd34ee661ee,3QDcySFjDrxtK5ETPKah1QKpXs54HYRZphAYj6BHpY3oYFwj3Reaiq1q6YE5cADywXYu2hWDYWg9kn7UBj67ezvy,SELL,2026-08-18T17:33:06.907858+00:00,1787074386907858,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,3356341,0,1253058427694596,371061327,0,973158427694596,16892262,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,dFzrKVnmCo5SrikGdXEMkPettMLyYD2hJTBAn1a511wUxjUY8rMsryfYx2GqJB2MVSZ2PxzYpxpprU1jw1UNu6e:0:bddb7fd34ee661ee,dFzrKVnmCo5SrikGdXEMkPettMLyYD2hJTBAn1a511wUxjUY8rMsryfYx2GqJB2MVSZ2PxzYpxpprU1jw1UNu6e,SELL,2026-08-18T17:33:06.987860+00:00,1787074386987860,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,5866681,0,1273188228126648,245905351,0,993288228126648,11025581,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,rb3BYrqKpzY1kUqLqNKeiRGQd4xSf8Xpjn9j6HcAZvNRNmbWwAs4Gt8iLBzWbnUwWV7Gz9mcmpbfD7rPV8A5M8C:0:bddb7fd34ee661ee,rb3BYrqKpzY1kUqLqNKeiRGQd4xSf8Xpjn9j6HcAZvNRNmbWwAs4Gt8iLBzWbnUwWV7Gz9mcmpbfD7rPV8A5M8C,SELL,2026-08-18T17:33:14.670740+00:00,1787074394670740,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2877675,0,1288263972926340,183779396,0,1008363972926340,8147906,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,eQCnqzEwF1ta3A9zteb4yHqZkENDzyW9j9sAR4La8EdPnvPydf4AeRQLmdi7GQbYQeTmxkYHN5HKDXnQiZyzc9h:0:bddb7fd34ee661ee,eQCnqzEwF1ta3A9zteb4yHqZkENDzyW9j9sAR4La8EdPnvPydf4AeRQLmdi7GQbYQeTmxkYHN5HKDXnQiZyzc9h,SELL,2026-08-18T17:33:17.157740+00:00,1787074397157740,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,934563,0,1294848600549799,163494670,0,1014948600549799,7213343,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4ZAU7namuERTFucJnZBwgJv31qAVgNNuNjjFVuNVPc99cWP6Get5yHqdtmuE99Q8ZXmQBWk3VUYwqpqC9XwtCwZD:0:bddb7fd34ee661ee,4ZAU7namuERTFucJnZBwgJv31qAVgNNuNjjFVuNVPc99cWP6Get5yHqdtmuE99Q8ZXmQBWk3VUYwqpqC9XwtCwZD,SELL,2026-08-18T17:33:21.619741+00:00,1787074401619741,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2583097,0,1315634680685682,106557633,0,1035734680685682,4630246,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,A5QQvcvRyszVJcqNyF7Nfjp5u6BR1DEjw4ZDDKk5JTfG8mQShjDLKW5fyzgKJXzhnZR6WwMvYsL9Q8QGT6JdB96:0:bddb7fd34ee661ee,A5QQvcvRyszVJcqNyF7Nfjp5u6BR1DEjw4ZDDKk5JTfG8mQShjDLKW5fyzgKJXzhnZR6WwMvYsL9Q8QGT6JdB96,SELL,2026-08-18T17:33:23.643743+00:00,1787074403643743,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,358843,0,1320080189111921,98617160,0,1040180189111921,4271403,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3eTekBPPmA4AFFHP2AeXG1saqEnd1umy4XouWB2atvTrKVYvh74XotRfFfJJiNmYkUtAcQeW7Vyp4P1ZDgsWczfZ:0:bddb7fd34ee661ee,3eTekBPPmA4AFFHP2AeXG1saqEnd1umy4XouWB2atvTrKVYvh74XotRfFfJJiNmYkUtAcQeW7Vyp4P1ZDgsWczfZ,BUY,2026-08-18T17:33:26.089742+00:00,1787074406089742,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,296435,0,1316124029487358,105158815,0,1036224029487358,4567838,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,46WzUonEYfGZeQ3pQTuh6qpLeCCxj8F2jwh8UMxa1KoDGP7SAQDgAKKmqwxpxGHKrLmzAeKaAkQwt1XYiTENR2jv:0:bddb7fd34ee661ee,46WzUonEYfGZeQ3pQTuh6qpLeCCxj8F2jwh8UMxa1KoDGP7SAQDgAKKmqwxpxGHKrLmzAeKaAkQwt1XYiTENR2jv,SELL,2026-08-18T17:33:31.225300+00:00,1787074411225300,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,1518805,0,1335411340362925,71177513,0,1055511340362925,3049033,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,3zc32WEr2t9dkFDF2TNajmPZhEv2eFeqQN8PeT8Jyw5hiBLtg5hjedAHNxznNwCabgHLGvtYeFDyKkuPFbcGk5GC:0:bddb7fd34ee661ee,3zc32WEr2t9dkFDF2TNajmPZhEv2eFeqQN8PeT8Jyw5hiBLtg5hjedAHNxznNwCabgHLGvtYeFDyKkuPFbcGk5GC,BUY,2026-08-18T17:33:33.683750+00:00,1787074413683750,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,682068,0,1322736045998230,86308597,0,1042836045998230,3731101,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,4sj2zcUq114qdUkr8sEWik2BzBvUEKKPZxRGyEyfKtxicYduHscoejJjmwSLhwhcHoR8DDJozYC3uKPN5GMnD2Xh:0:bddb7fd34ee661ee,4sj2zcUq114qdUkr8sEWik2BzBvUEKKPZxRGyEyfKtxicYduHscoejJjmwSLhwhcHoR8DDJozYC3uKPN5GMnD2Xh,BUY,2026-08-18T17:33:40.665123+00:00,1787074420665123,LIVE_WEBSOCKET_EVENT_V0_3_2,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2248287,0,1289154351133614,88556884,0,1009254351133614,5979388,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
